run_id,round,phase,case_id,request_id,outcome,reason_code,t0_input_arrival_ns,t1_preprocess_end_ns,t2_packing_end_ns,t3_inference_start_ns,t4_inference_end_ns,t5_postprocess_end_ns,t6_adapter_end_ns,t7_plan_ready_ns,preprocess_ms,packing_ms,inference_setup_ms,model_inference_ms,postprocess_ms,adapter_ms,plan_validation_ms,pre_model_ms,post_model_ms,planner_e2e_ms,model_only_ms,planner_overhead_ms,missing_stages,stage_source,outcome_detail,model_id,model_sha256,config_id,dataset_version,git_sha,wall_time_utc
b3-20260918T100755Z-35051d77,91,measured,model-only,modelonly-model-only-0091,READY,MODEL_ONLY,7734301253000,,,7734301253800,7734304394900,,,,,,,3.1411,,,,0.0008,,,3.1411,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.509640+00:00
b3-20260918T100755Z-35051d77,92,measured,model-only,modelonly-model-only-0092,READY,MODEL_ONLY,7734304418400,,,7734304419200,7734307715700,,,,,,,3.2965,,,,0.0008,,,3.2965,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.509640+00:00
b3-20260918T100755Z-35051d77,93,measured,model-only,modelonly-model-only-0093,READY,MODEL_ONLY,7734307762500,,,7734307763600,7734310844000,,,,,,,3.0804,,,,0.0011,,,3.0804,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.509640+00:00
b3-20260918T100755Z-35051d77,94,measured,model-only,modelonly-model-only-0094,READY,MODEL_ONLY,7734310867300,,,7734310868100,7734313834700,,,,,,,2.9666,,,,0.0008,,,2.9666,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.509640+00:00
b3-20260918T100755Z-35051d77,95,measured,model-only,modelonly-model-only-0095,READY,MODEL_ONLY,7734313858000,,,7734313858800,7734316976400,,,,,,,3.1176,,,,0.0008,,,3.1176,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.509640+00:00
b3-20260918T100755Z-35051d77,96,measured,model-only,modelonly-model-only-0096,READY,MODEL_ONLY,7734317001600,,,7734317002400,7734319921300,,,,,,,2.9189,,,,0.0008,,,2.9189,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.509640+00:00
b3-20260918T100755Z-35051d77,97,measured,model-only,modelonly-model-only-0097,READY,MODEL_ONLY,7734319944400,,,7734319945300,7734322820100,,,,,,,2.8748,,,,0.0009,,,2.8748,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.509640+00:00
b3-20260918T100755Z-35051d77,98,measured,model-only,modelonly-model-only-0098,READY,MODEL_ONLY,7734322843500,,,7734322844300,7734325919500,,,,,,,3.0752,,,,0.0008,,,3.0752,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.509640+00:00
b3-20260918T100755Z-35051d77,99,measured,model-only,modelonly-model-only-0099,READY,MODEL_ONLY,7734325944300,,,7734325945100,7734328865400,,,,,,,2.9203,,,,0.0008,,,2.9203,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.509640+00:00
b3-20260918T100755Z-35051d77,100,measured,model-only,modelonly-model-only-0100,READY,MODEL_ONLY,7734328888600,,,7734328889600,7734331738000,,,,,,,2.8484,,,,0.001,,,2.8484,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.509640+00:00
b3-20260918T100755Z-35051d77,101,measured,model-only,modelonly-model-only-0101,READY,MODEL_ONLY,7734331764000,,,7734331764900,7734334687300,,,,,,,2.9224,,,,0.0009,,,2.9224,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.509640+00:00
b3-20260918T100755Z-35051d77,102,measured,model-only,modelonly-model-only-0102,READY,MODEL_ONLY,7734334710200,,,7734334711000,7734337575900,,,,,,,2.8649,,,,0.0008,,,2.8649,,preprocess_end|packing_end|postprocess_end|adapter_end|plan_ready,INSTRUMENTED,,student-v0-r3-fp32,ffb1ed5e9b23aa7100343bb4f02c8cfef3da5049e9c5eba4c0e66247c96ee243,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,f8e567ef8cd3cce592b920947dee9c6a2f3a9cf0,2026-09-18T10:08:06.509640+00:00
