run_id,round,phase,case_id,request_id,outcome,reason_code,t0_input_arrival_ns,t1_preprocess_end_ns,t2_packing_end_ns,t3_inference_start_ns,t4_inference_end_ns,t5_postprocess_end_ns,t6_adapter_end_ns,t7_plan_ready_ns,preprocess_ms,packing_ms,inference_setup_ms,model_inference_ms,postprocess_ms,adapter_ms,plan_validation_ms,pre_model_ms,post_model_ms,planner_e2e_ms,model_only_ms,planner_overhead_ms,missing_stages,stage_source,outcome_detail,model_id,model_sha256,config_id,dataset_version,git_sha,wall_time_utc
b3-20260918T100755Z-35051d77,1,measured,D02_pedestrian_crossing#0068,qwen-5004fcbef24b42739e3f6e2583512bf4,READY,STUDENT_V0_STRUCTURED,7728677515800,7728686400400,7728686739700,7728686742000,7728695423900,7728695536200,7728696305700,7728697256200,8.8846,0.3393,0.0023,8.6819,0.1123,0.7695,0.9505,9.2262,1.8323,19.7404,8.6819,11.0585,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,REG_003_basic_clear_seed2#0069,qwen-0549f0b3c0234fa2a79d81384d9e86b1,READY,STUDENT_V0_STRUCTURED,7728697304200,7728704736900,7728705063700,7728705065900,7728712589700,7728712658300,7728713004300,7728713490600,7.4327,0.3268,0.0022,7.5238,0.0686,0.346,0.4863,7.7617,0.9009,16.1864,7.5238,8.6626,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,VAR_A03_occluded_pedestrian#0070,qwen-c4a45227f82b43f695e7f9e21a887f5f,READY,STUDENT_V0_STRUCTURED,7728713528900,7728720581300,7728720894500,7728720896100,7728728822900,7728728927200,7728729292700,7728729753400,7.0524,0.3132,0.0016,7.9268,0.1043,0.3655,0.4607,7.3672,0.9305,16.2245,7.9268,8.297699999999999,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,REG_010_challenge_lane_change_right#0071,qwen-24440252af1b4943a288c869832fc4f4,READY,STUDENT_V0_STRUCTURED,7728729795100,7728737339900,7728737625000,7728737627000,7728745400600,7728745479600,7728745931900,7728746972400,7.5448,0.2851,0.002,7.7736,0.079,0.4523,1.0405,7.8319,1.5718,17.1773,7.7736,9.403699999999999,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,SUP_C07_three_vehicle_binding#0072,qwen-f77e0fd9c10348b5b79f1a4d5b3e7bee,READY,STUDENT_V0_STRUCTURED,7728747033900,7728755795900,7728756106400,7728756108400,7728764023000,7728764122200,7728764597100,7728765170300,8.762,0.3105,0.002,7.9146,0.0992,0.4749,0.5732,9.0745,1.1473,18.1364,7.9146,10.221799999999998,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,SUP_A13_lane_change_right#0073,qwen-dde0e7fa2dd1420780c6185abfa52dec,READY,STUDENT_V0_STRUCTURED,7728765213800,7728772429800,7728772700500,7728772702400,7728780519300,7728780574500,7728780882800,7728781344000,7.216,0.2707,0.0019,7.8169,0.0552,0.3083,0.4612,7.4886,0.8247,16.1302,7.8169,8.313299999999998,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,VAR_A05_adjacent_lane_blocked#0074,qwen-dc7344d911d543239695362ddee72bf7,READY,STUDENT_V0_STRUCTURED,7728781386700,7728791183800,7728793016000,7728793020700,7728801980100,7728802025200,7728802220300,7728802817400,9.7971,1.8322,0.0047,8.9594,0.0451,0.1951,0.5971,11.634,0.8373,21.4307,8.9594,12.471300000000001,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,VAR_B02_set_speed_30_limit#0075,qwen-c2897500fc3c4f83af5ed7eb7d5fbf6b,READY,STUDENT_V0_STRUCTURED,7728802878500,7728813936600,7728814983500,7728814986700,7728823347200,7728823384200,7728823683000,7728824427800,11.0581,1.0469,0.0032,8.3605,0.037,0.2988,0.7448,12.1082,1.0806,21.5493,8.3605,13.188799999999999,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,ACC_C04_multi_target_binding#0076,qwen-aaaf9719a01949b0afcc785aa9b10f86,READY,STUDENT_V0_STRUCTURED,7728824474700,7728832149300,7728832620100,7728832623200,7728840244900,7728840291500,7728840500400,7728840944700,7.6746,0.4708,0.0031,7.6217,0.0466,0.2089,0.4443,8.1485,0.6998,16.47,7.6217,8.848299999999998,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,VAR_A06_red_light_wet_weather#0077,qwen-cd550617b8be415b81a5314de7524cf4,READY,STUDENT_V0_STRUCTURED,7728840980900,7728848279200,7728848744800,7728848747800,7728856793600,7728856853300,7728857168500,7728857511200,7.2983,0.4656,0.003,8.0458,0.0597,0.3152,0.3427,7.7669,0.7176,16.5303,8.0458,8.4845,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,SUP_A16_detour_right_static_vehicle#0078,qwen-f602276ad46e42088b44b49f2103171c,READY,STUDENT_V0_STRUCTURED,7728857544200,7728864171600,7728864453800,7728864455800,7728872935000,7728873018200,7728873485600,7728874594300,6.6274,0.2822,0.002,8.4792,0.0832,0.4674,1.1087,6.9116,1.6593,17.0501,8.4792,8.5709,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,ACC_A04_static_obstacle_stop#0079,qwen-c82b4756cbad4533816009d9d16ff181,READY,STUDENT_V0_STRUCTURED,7728874642900,7728882243700,7728883309100,7728883312200,7728891370300,7728891418200,7728891680300,7728892170200,7.6008,1.0654,0.0031,8.0581,0.0479,0.2621,0.4899,8.6693,0.7999,17.5273,8.0581,9.4692,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,D07_low_ttc_emergency_brake#0080,qwen-11e2289ca0754a15b6b551a6241fbb85,READY,STUDENT_V0_STRUCTURED,7728892203200,7728899158000,7728899462500,7728899464200,7728907483000,7728907542000,7728908094800,7728908746000,6.9548,0.3045,0.0017,8.0188,0.059,0.5528,0.6512,7.261,1.263,16.5428,8.0188,8.524,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,VAR_B06_lane_keep_smooth_curve#0081,qwen-852cc4eca02c4ad2bf5dd68d43cea7ea,READY,STUDENT_V0_STRUCTURED,7728908784400,7728916041600,7728916607100,7728916609800,7728924343300,7728924393900,7728924835200,7728925500100,7.2572,0.5655,0.0027,7.7335,0.0506,0.4413,0.6649,7.8254,1.1568,16.7157,7.7335,8.982199999999999,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,ACC_B02_set_speed_20#0082,qwen-06ad8d8c11234c258c55a96a2d660f27,READY,STUDENT_V0_STRUCTURED,7728925538800,7728932987600,7728933383400,7728933386200,7728941424600,7728941530400,7728942430000,7728943494700,7.4488,0.3958,0.0028,8.0384,0.1058,0.8996,1.0647,7.8474,2.0701,17.9559,8.0384,9.9175,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,D07_low_ttc_emergency_brake#0083,qwen-f7ee3e8beb9e4d26ba356ae8a7538345,READY,STUDENT_V0_STRUCTURED,7728943539600,7728951729900,7728951981500,7728951983300,7728959526600,7728959589200,7728960143800,7728961081200,8.1903,0.2516,0.0018,7.5433,0.0626,0.5546,0.9374,8.4437,1.5546,17.5416,7.5433,9.998299999999999,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,SUP_A17_detour_left_construction#0084,qwen-c5ac3041b903470cb7656ff745b61066,READY,STUDENT_V0_STRUCTURED,7728961133000,7728968731800,7728969016600,7728969018500,7728976682400,7728976757400,7728977075700,7728977423900,7.5988,0.2848,0.0019,7.6639,0.075,0.3183,0.3482,7.8855,0.7415,16.2909,7.6639,8.627,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,CX02_multi_vehicle_target_follow_brake#0085,qwen-8fc7083290fe4e599156c2da823ee0b2,READY,STUDENT_V0_STRUCTURED,7728977459300,7728984699200,7728985477300,7728985480400,7728993518100,7728993597800,7728994250900,7728995409800,7.2399,0.7781,0.0031,8.0377,0.0797,0.6531,1.1589,8.0211,1.8917,17.9505,8.0377,9.912800000000002,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,REG_015_construction_bicycle_lead#0086,qwen-42a4821def3b4f91afdcccb41b13e3ac,READY,STUDENT_V0_STRUCTURED,7728995450700,7729002927300,7729003268800,7729003270700,7729011414200,7729011467600,7729011879500,7729012400800,7.4766,0.3415,0.0019,8.1435,0.0534,0.4119,0.5213,7.82,0.9866,16.9501,8.1435,8.8066,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,VAR_C03_multi_target_partial_occlusion#0087,qwen-f6b1fb537ce34eaf8e31dbd0f41395dd,READY,STUDENT_V0_STRUCTURED,7729012440700,7729019499600,7729019829200,7729019830900,7729027371500,7729027433100,7729027877200,7729028382800,7.0589,0.3296,0.0017,7.5406,0.0616,0.4441,0.5056,7.3902,1.0113,15.9421,7.5406,8.401499999999999,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,ACC_A01_lead_brake#0088,qwen-d2675478a2464fc29b4493b7736089c7,READY,STUDENT_V0_STRUCTURED,7729028418800,7729035818500,7729036157500,7729036159500,7729043792600,7729043840200,7729044148200,7729044587800,7.3997,0.339,0.002,7.6331,0.0476,0.308,0.4396,7.7407,0.7952,16.169,7.6331,8.535900000000002,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,SUP_B02_set_speed_30_with_limit#0089,qwen-74d29ebc86394497acfcc9516000db41,READY,STUDENT_V0_STRUCTURED,7729044622300,7729051271700,7729051605100,7729051606900,7729059207600,7729059288700,7729059755600,7729060446100,6.6494,0.3334,0.0018,7.6007,0.0811,0.4669,0.6905,6.9846,1.2385,15.8238,7.6007,8.2231,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,SUP_A03_lead_brake_wet#0090,qwen-c8c752c2f5914979b3f2589c52cfebf6,READY,STUDENT_V0_STRUCTURED,7729060481800,7729067432700,7729067767100,7729067768900,7729075816800,7729075903100,7729076451700,7729076893000,6.9509,0.3344,0.0018,8.0479,0.0863,0.5486,0.4413,7.2871,1.0762,16.4112,8.0479,8.3633,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,QWR_05_turn_requires_qwen#0091,qwen-d753514bab0c41c9b5fc516d316ec481,READY,STUDENT_V0_STRUCTURED,7729076927800,7729083893000,7729085245000,7729085252000,7729094149200,7729094203300,7729094517200,7729095147100,6.9652,1.352,0.007,8.8972,0.0541,0.3139,0.6299,8.3242,0.9979,18.2193,8.8972,9.3221,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,REG_005_advanced_rain_right_turn#0092,qwen-d968ee52ae04445abe6f942d5ad8aa18,READY,STUDENT_V0_STRUCTURED,7729095183100,7729102536300,7729102842800,7729102844600,7729111012700,7729111040300,7729111242200,7729111673900,7.3532,0.3065,0.0018,8.1681,0.0276,0.2019,0.4317,7.6615,0.6612,16.4908,8.1681,8.3227,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,D01_red_light_stop#0093,qwen-a3cfe80c66484e2abc07d41a775877cc,READY,STUDENT_V0_STRUCTURED,7729111711400,7729119060500,7729119310500,7729119312700,7729126540200,7729126594000,7729126982800,7729127491200,7.3491,0.25,0.0022,7.2275,0.0538,0.3888,0.5084,7.6013,0.951,15.7798,7.2275,8.552299999999999,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,VAR_B01_set_speed_10#0094,qwen-da8f8c2c91584285b2801783225a1295,READY,STUDENT_V0_STRUCTURED,7729127526800,7729135046400,7729135586000,7729135589200,7729143065500,7729143165500,7729143671100,7729144220400,7.5196,0.5396,0.0032,7.4763,0.1,0.5056,0.5493,8.0624,1.1549,16.6936,7.4763,9.2173,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,REG_014_occluded_pedestrian_crossing#0095,qwen-36b6c5db75a5497a8e72b468827bc95a,READY,STUDENT_V0_STRUCTURED,7729144261900,7729151678500,7729151996000,7729151997900,7729159342000,7729159382900,7729159666200,7729160243500,7.4166,0.3175,0.0019,7.3441,0.0409,0.2833,0.5773,7.736,0.9015,15.9816,7.3441,8.6375,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,ACC_C01_heavy_rain_fog#0096,qwen-322a3615bc4b41b4a81b3c57baf4e68a,READY,STUDENT_V0_STRUCTURED,7729160286300,7729167342400,7729167677000,7729167678600,7729175325100,7729175422500,7729175846400,7729176584100,7.0561,0.3346,0.0016,7.6465,0.0974,0.4239,0.7377,7.3923,1.259,16.2978,7.6465,8.651299999999999,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,CX03_construction_bicycle_detour#0097,qwen-9a101de41c0246cdb606f75699d3031f,READY,STUDENT_V0_STRUCTURED,7729176624100,7729183463700,7729183763200,7729183764900,7729192097100,7729192131700,7729192328200,7729192759400,6.8396,0.2995,0.0017,8.3322,0.0346,0.1965,0.4312,7.1408,0.6623,16.1353,8.3322,7.803100000000001,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,SUP_C01_night_heavy_rain#0098,qwen-14eae663fe114260b8b6c3f7d37fc2a1,READY,STUDENT_V0_STRUCTURED,7729192807500,7729200324200,7729201203000,7729201206600,7729209445700,7729209528600,7729210050600,7729210727900,7.5167,0.8788,0.0036,8.2391,0.0829,0.522,0.6773,8.3991,1.2822,17.9204,8.2391,9.6813,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,1,measured,B06_left_turn#0099,qwen-589f09af6e0c46f9a7ccd35d7ce0078a,READY,STUDENT_V0_STRUCTURED,7729210767200,7729218766000,7729219928300,7729219933900,7729227871000,7729227938900,7729228428600,7729229201900,7.9988,1.1623,0.0056,7.9371,0.0679,0.4897,0.7733,9.1667,1.3309,18.4347,7.9371,10.497599999999998,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,2,measured,VAR_A03_occluded_pedestrian#0000,qwen-0b42f59574364801a3a7453917fabf19,READY,STUDENT_V0_STRUCTURED,7729230018300,7729238426700,7729239877000,7729239880300,7729247782200,7729247849100,7729248013600,7729248436000,8.4084,1.4503,0.0033,7.9019,0.0669,0.1645,0.4224,9.862,0.6538,18.4177,7.9019,10.515799999999999,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,2,measured,SUP_C02_low_visibility_rain_fog#0001,qwen-3b2dd3da3f87498c97acaa47db3be841,READY,STUDENT_V0_STRUCTURED,7729248476800,7729255802600,7729257412500,7729257432500,7729265314000,7729265380400,7729265986400,7729266675300,7.3258,1.6099,0.02,7.8815,0.0664,0.606,0.6889,8.9557,1.3613,18.1985,7.8815,10.317,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,2,measured,QWR_01_speed_through_qwen#0002,qwen-8efe019b11c74248b4614051c4222bc8,READY,STUDENT_V0_STRUCTURED,7729266715800,7729274100300,7729274513000,7729274516300,7729282344900,7729282408900,7729282940300,7729283531200,7.3845,0.4127,0.0033,7.8286,0.064,0.5314,0.5909,7.8005,1.1863,16.8154,7.8286,8.9868,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,2,measured,SUP_A18_detour_return_original_lane#0003,qwen-a5bdbd08a9af40498b9083be2ae9d2bc,READY,STUDENT_V0_STRUCTURED,7729283569800,7729290616900,7729290901700,7729290903700,7729298583800,7729298691300,7729299147800,7729300125700,7.0471,0.2848,0.002,7.6801,0.1075,0.4565,0.9779,7.3339,1.5419,16.5559,7.6801,8.875800000000002,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,2,measured,REG_013_multi_vehicle_brake#0004,qwen-3d886a3646f9433ab45130a6488f1daf,READY,STUDENT_V0_STRUCTURED,7729300165500,7729307274900,7729307601200,7729307603100,7729315081600,7729315126200,7729315453600,7729316171800,7.1094,0.3263,0.0019,7.4785,0.0446,0.3274,0.7182,7.4376,1.0902,16.0063,7.4785,8.5278,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,2,measured,ACC_B02_set_speed_20#0005,qwen-ce46142e06304a6c832c52bb826aa8b4,READY,STUDENT_V0_STRUCTURED,7729316209700,7729322787400,7729323121800,7729323123500,7729330711000,7729330765000,7729331117800,7729331793900,6.5777,0.3344,0.0017,7.5875,0.054,0.3528,0.6761,6.9138,1.0829,15.5842,7.5875,7.996699999999999,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,2,measured,CX01_urban_intersection_conflict#0006,qwen-dbfb3761188e4535ab186781ddc11ef9,READY,STUDENT_V0_STRUCTURED,7729331834800,7729339329300,7729339599200,7729339601000,7729349636800,7729349754000,7729350360800,7729351764600,7.4945,0.2699,0.0018,10.0358,0.1172,0.6068,1.4038,7.7662,2.1278,19.9298,10.0358,9.894,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
b3-20260918T100755Z-35051d77,2,measured,ACC_C04_multi_target_binding#0007,qwen-28709b6833eb40448248462b65bd66e7,READY,STUDENT_V0_STRUCTURED,7729351850100,7729360112300,7729360454200,7729360456100,7729368585700,7729368703900,7729369403700,7729370361600,8.2622,0.3419,0.0019,8.1296,0.1182,0.6998,0.9579,8.606,1.7759,18.5115,8.1296,10.381900000000002,,INSTRUMENTED,,student-v0-r3-fp32,b4493f3fdb00f6673520bebd64f7915b37f5ecdc9d65737226046b12d74d434f,student-v0-r3-structure-20260911,NOT_APPLICABLE_RANDOM_INIT,64577ea046ced0fef3a177f39d88280a82f45253,2026-09-18T10:08:05.878443+00:00
